Agent 0 Win Rate,Agent 1 Win Rate,Draw Rate
23.266666666666666,32.6,44.13333333333333
26.133333333333333,42.66666666666667,31.2
24.066666666666666,47.26666666666666,28.666666666666668
36.8,55.06666666666666,8.133333333333333
35.93333333333334,41.0,23.066666666666666
42.53333333333333,28.46666666666667,28.999999999999996
49.13333333333333,32.86666666666667,18.0
33.066666666666666,46.6,20.333333333333332
34.66666666666667,31.2,34.13333333333333
63.4,20.066666666666666,16.53333333333333
